"","Maximumverticalheight","Numberoffertilestamens","Numberofovulesperfunctionalcarpel","Numberofstructuralcarpels","Fusionofovaries","flowerSize","seedMass","Woodiness","Climbing","Aquatic","SexualSystem","Lifespan","Mating","Pollination","DispersalMode","DispersalDist","OvaryPosition","FloralReward","FlowerSymmetry","Showiness"
"Silene_vulgaris",-0.663157071549464,0.296915853911674,0.56412349941965,0.079099515977141,0.410413406723782,0.417963839971115,-0.446614702101765,"herbaceous","non-climbing","non-aquatic","bisexual","long","mixed","biotic","abiotic","long","superior","nectar_other","actinomorphic_zygomorphic","bright"
"Simmondsia_chinensis",0.161852340864124,0.296915853911674,-0.0010127285735438,0.0384931216028799,0.410413406723782,-1.01370538838619,1.33779837610422,"woody","non-climbing","non-aquatic","dioecious","long","outcrossing","abiotic","biotic","long","superior","none","actinomorphic","bright_dull"
"Sinia_rhodoleuca",-0.287055386816872,-0.366300791570949,0.223177423158096,0.0384931216028799,0.410413406723783,-0.778925180461948,0.0601313180915335,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","abiotic","long","superior","nectar_other","actinomorphic","bright"
"Sinojackia_xylocarpa",0.667956798104982,0.547951062962195,0.378676890219667,0.0384931216028799,0.410413406723782,0.260552343801814,0.914918067226195,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","biotic","long","intermediate","nectar_other","actinomorphic","bright"
"Solanum_dulcamara",-0.287055386816872,-0.366300791570949,0.834226065733858,-0.570138569082411,0.410413406723782,-0.0299486760300464,0.452407393230129,"herbaceous","climbing_non-climbing","non-aquatic","bisexual","long","mixed","biotic","biotic","long","superior","pollen","actinomorphic","bright"
"Souroubea_guianensis",0.562034099714375,-0.366300791570949,0.399074652544625,-0.00505824945647377,0.291669290628206,0.0678962427320051,1.04176731070993,"woody","climbing","non-aquatic","bisexual","long","outcrossing","biotic","biotic","long","superior","nectar_other","actinomorphic","bright"
"Spergularia_marina",-1.29825979121374,-0.50322244998184,2.04649835006422,-0.192920037067711,0.27088907031148,-0.594531084327043,-1.38028683028404,"herbaceous","non-climbing","non-aquatic","bisexual","short","selfing","autonomous","abiotic","long","superior","nectar","actinomorphic","bright_dull"
"Spigelia_marilandica",-0.829464756705876,-0.366300791570949,1.18577812115884,-0.570138569082411,0.410413406723782,0.918563431425594,-0.753763157134221,"herbaceous","non-climbing","non-aquatic","bisexual","long","mixed","biotic","autonomous","short","superior","nectar","actinomorphic","bright_dull"
"Spiranthes_cernua",-1.06386227395981,-1.906242153714,1.37726972630271,0.0384931216028799,0.410413406723782,0.127462820139255,-2.11847467542083,"herbaceous","non-climbing","non-aquatic","bisexual","long","mixed","autonomous_biotic","abiotic","long","inferior","nectar_other","zygomorphic","bright_dull"
"Spondias_tuberosa",0.667956798104982,0.296915853911674,-0.784439733353737,0.64712481228817,0.0423066468274951,-0.38537768522536,1.61251838181966,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","biotic","long","superior","nectar_other","actinomorphic","bright"
"Staphylea_trifolia",0.290387941871589,-0.366300791570949,0.528893481370741,-0.235184378978198,0.410413406723782,-0.383476690435175,0.642341308662246,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","abiotic","long","superior","nectar_pollen","actinomorphic","bright_dull"
"Stellaria_media",-1.29825979121374,-0.275106165807477,0.852607976217164,-0.102454969287811,0.241203041287586,-0.778925180461948,-0.787525455201062,"herbaceous","non-climbing","non-aquatic","bisexual","long_short","selfing","autonomous_biotic","autonomous","short","superior","nectar","actinomorphic","bright_dull"
"Sterculia_apetala",1.68747926555523,0.684872721373086,0.64883911291461,0.805278368522632,-1.96446891518775,0.375839733116676,1.70154061795323,"woody","non-climbing","non-aquatic","monoecious","long","outcrossing","biotic","biotic","long","superior","nectar_pollen","actinomorphic","bright_dull"
"Stylidium_graminifolium",0.0400354802123299,-1.24302550823138,1.90520317385776,-0.570138569082411,0.410413406723782,-0.222604777099855,-1.00591177725716,"herbaceous","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","autonomous","short","inferior","nectar_pollen","zygomorphic","bright"
"Swietenia_macrophylla",1.59836546534908,0.296915853911674,0.792987390981329,0.805278368522632,0.410413406723782,-0.222604777099855,1.34216378257524,"woody","non-climbing","non-aquatic","monoecious","long","outcrossing","biotic","abiotic","long","superior","nectar","actinomorphic","bright_dull"
"Syringa_vulgaris",0.667956798104982,-1.24302550823138,-0.370129232592074,-0.570138569082411,0.410413406723782,-0.222604777099855,-0.00279391805936054,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","biotic","long","superior","nectar_pollen","actinomorphic","bright"
"Tacca_chantrieri",-0.534158809126048,-0.191851995287345,2.59418704102791,0.0384931216028799,0.345104142871216,0.260552343801814,0.00343581580770576,"herbaceous","non-climbing","non-aquatic","bisexual","long","selfing","autonomous_biotic","biotic","long","inferior","nectar","actinomorphic","bright_dull"
"Tacca_leontopetaloides",-0.367851123969636,-0.191851995287345,1.08971948588665,0.0384931216028799,0.294637893530596,0.449101911614136,0.41077920369838,"herbaceous","non-climbing","non-aquatic","bisexual","long","mixed","biotic","biotic","long","inferior","nectar","actinomorphic","bright_dull"
"Talinum_paniculatum",-0.616884749769426,0.731556095294995,0.975521241940318,0.0384931216028799,0.033400838120327,-0.373136771315225,-0.66393823287154,"herbaceous","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","autonomous","short","superior","nectar","actinomorphic","bright"
"Tectona_grandis",1.7646731505055,-0.191851995287345,0.259270659080811,-0.0488095539680998,0.101678704875283,-0.738761058392809,1.40841458152339,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","abiotic","long","superior","nectar","actinomorphic","bright"
"Ternstroemia_crassifolia",0.9594414889864,-0.201023274274776,0.326893780687147,-0.570138569082411,0.330261128359269,-0.0299486760300464,0.863602559873243,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","biotic","long","superior","nectar","actinomorphic","bright"
"Tetracentron_sinense",1.7646731505055,-0.579808862748757,0.286537374770164,0.470324178418419,-0.1833071737541,-1.86052681158015,-1.05919840305325,"woody","non-climbing","non-aquatic","bisexual","long","mixed","abiotic_biotic","abiotic","long","intermediate","nectar_none_pollen","actinomorphic","bright_dull"
"Tetratheca_aphylla",0.00320166047479564,0.296915853911674,-0.784439733353737,0.0384931216028799,0.312449510944932,-0.313570193907975,-0.0108704275431381,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","autonomous_biotic","short","superior","pollen","actinomorphic","bright"
"Tetroncium_magellanicum",-1.29825979121374,-0.579808862748757,-0.784439733353737,0.470324178418419,-1.66760862494881,-0.313570193907975,-0.0729671160406981,"herbaceous","non-climbing","aquatic","dioecious","long","outcrossing","abiotic","biotic","long","superior","none","other","bright"
"Thalictrum_minus",-0.479060431809694,0.510423925089482,-0.784439733353737,1.4631298931787,-2.55818949566563,-0.530548267484526,-0.290685128560937,"herbaceous","non-climbing","non-aquatic","bisexual","long","mixed","abiotic_biotic","autonomous","short","superior","none_pollen","actinomorphic","bright_dull"
"Theobroma_cacao",1.30305951776926,-0.366300791570949,-0.110177566963217,0.805278368522632,0.410413406723782,-0.222604777099855,1.70066180342482,"woody","non-climbing","non-aquatic","bisexual","long","mixed","biotic","biotic","long","superior","nectar","actinomorphic","bright"
"Thymelaea_hirsuta",-0.0961441839827093,0.0834077827338659,-0.784439733353737,-1.61060131658324,-0.58703716847906,0.69265896432642,-0.176902650195649,"woody","non-climbing","non-aquatic","dioecious_monoecious","long","outcrossing","abiotic_biotic","biotic","long","superior","none","actinomorphic","dull"
"Titanotrichum_oldhamii",-0.97474847375366,-0.579808862748757,0.741711949331491,-0.24038636287471,0.288700687725817,0.858996854018345,-0.951066168312224,"herbaceous","non-climbing","non-aquatic","bisexual","long","mixed","biotic","autonomous","short","superior","nectar_pollen","zygomorphic","bright"
"Trachelium_caeruleum",-0.367851123969636,-0.366300791570949,0.661138682574578,-0.0713250591258263,0.348072745773605,-0.821049287316386,-1.85067287398612,"herbaceous","non-climbing","non-aquatic","bisexual","long","mixed","biotic","autonomous","short","inferior","nectar_pollen","actinomorphic","bright"
"Tragopogon_dubius",-0.574043271343317,-0.366300791570949,-0.784439733353737,-0.570138569082411,0.410413406723782,0.0740962824056004,0.142913664986858,"herbaceous","non-climbing","non-aquatic","bisexual","short","selfing","biotic","abiotic_biotic","long","inferior","nectar_pollen","zygomorphic","bright"
"Tribulus_terrestris",-0.97474847375366,0.296915853911674,1.00618045989494,0.805278368522632,0.410413406723782,-0.313570193907975,0.315129128609569,"herbaceous","non-climbing","non-aquatic","bisexual","short","mixed","biotic","biotic","long","superior","nectar_pollen","actinomorphic","bright"
"Trichilia_emetica",1.59836546534908,0.296915853911674,-0.370129232592074,0.0384931216028799,0.410413406723782,0.183183632046868,1.41075134438739,"woody","non-climbing","non-aquatic","dioecious","long","outcrossing","biotic","biotic","long","superior","nectar","actinomorphic","bright"
"Trillium_erectum",-1.06386227395981,-0.191851995287345,1.43210526371183,0.0384931216028799,0.17292517453263,1.39345854739236,-0.141479061489728,"herbaceous","non-climbing","non-aquatic","bisexual","long","mixed","biotic","biotic","short","superior","nectar_pollen","actinomorphic","bright_dull"
"Trithuria_submersa",-1.86527267878049,-1.906242153714,-0.784439733353737,-1.61060131658324,-0.788902165841541,-0.222604777099855,-0.365359572562979,"herbaceous","non-climbing","aquatic","bisexual_monoecious","short","selfing","abiotic","autonomous","short","superior","none","actinomorphic","bright"
"Trochocarpa_laurina",1.11493432229536,0.296915853911674,-0.784439733353737,1.84574111602346,0.410413406723782,-1.41949379753292,0.431681901104448,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","abiotic_biotic","long","superior","nectar","actinomorphic","bright"
"Tropaeolum_majus",0.0328540784407074,0.0834077827338659,0.568575735284468,-0.223211642571118,0.327292525456879,1.06632820235171,0.953210791198714,"herbaceous","climbing_non-climbing","non-aquatic","bisexual","long_short","mixed","biotic","abiotic","long","superior","nectar_pollen","zygomorphic","bright"
"Tropaeolum_tricolor",0.0328540784407074,0.0834077827338659,-0.784439733353737,0.0384931216028799,0.410413406723782,0.725907330355786,0.417955629309307,"herbaceous","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","biotic","long","superior","nectar_pollen","zygomorphic","bright"
"Turnera_ulmifolia",-0.4450450089199,-0.366300791570949,2.93553429315259,0.0384931216028799,0.410413406723782,1.16694034440302,-0.47161003525602,"woody","non-climbing","non-aquatic","bisexual","long","mixed","biotic","biotic","short","superior","nectar","actinomorphic","bright"
"Typha_latifolia",0.100943910538227,-1.24302550823138,-0.784439733353737,-1.61060131658324,-0.414858200140474,-0.738761058392809,-1.10102209763042,"herbaceous","non-climbing","non-aquatic","monoecious","long","mixed","abiotic","abiotic","long","superior","none","actinomorphic","dull"
"Urtica_dioica",-0.0443398065095567,-0.579808862748757,-0.784439733353737,-1.61060131658324,-0.242679231801889,-1.9200933889874,-1.04033590491663,"herbaceous","non-climbing","non-aquatic","dioecious","long","outcrossing","abiotic","biotic","long","superior","none","actinomorphic_other","dull"
"Vaccinium_uliginosum",-0.663157071549464,0.196104872174067,0.38905198999446,0.269884151329963,0.410413406723782,-0.663637791147085,-0.876778519790763,"woody","non-climbing","non-aquatic","bisexual","long","mixed","biotic","biotic","long","inferior","nectar","actinomorphic","bright_dull"
"Valeriana_officinalis",-0.534158809126048,-0.855068640769968,-0.784439733353737,0.0384931216028799,0.285732084823427,-0.821049287316386,-0.441862283867846,"herbaceous","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","abiotic","long","inferior","nectar_pollen","other","bright"
"Vellozia_squamata",0.541000715509879,-0.191851995287345,0.893557493199833,0.0566293890130133,0.32432392255449,2.11545245185866,0.334222335065187,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","biotic","long","superior","nectar_pollen","actinomorphic","bright"
"Verbascum_thapsus",0.0328540784407074,-0.366300791570949,0.510223105945088,-0.570138569082411,0.410413406723782,0.127462820139255,-1.17770258801667,"herbaceous","non-climbing","non-aquatic","bisexual","short","mixed","biotic","biotic","long","superior","nectar_pollen","zygomorphic","bright"
"Veronica_anagallis-aquatica",-0.713457949063626,-1.24302550823138,0.0282307057848029,-0.570138569082411,0.0393380439251058,-0.628393186246577,-1.32700020448795,"herbaceous","non-climbing","non-aquatic","bisexual","long","selfing","abiotic_biotic","abiotic","long","superior","none","zygomorphic","bright"
"Viburnum_rufidulum",0.667956798104982,-0.366300791570949,-0.339668579343705,-0.410167185665593,0.282763481921038,-0.621513684292647,0.780018043800496,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","biotic","long","inferior","pollen","actinomorphic","bright"
"Viola_pubescens",-1.11416315147397,-0.366300791570949,0.528893481370741,0.0384931216028799,0.410413406723782,0.602357936106019,-0.30508544411974,"herbaceous","non-climbing","non-aquatic","bisexual","long","mixed","autonomous_biotic","autonomous_biotic","short","superior","nectar","zygomorphic","bright"
"Vitex_negundo",-0.133453606715704,-0.579808862748757,-0.370129232592074,-0.570138569082411,0.380727377699889,-0.738761058392809,0.40132324418464,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","biotic","long","superior","nectar","zygomorphic","bright"
"Vitis_labrusca",1.23496968567174,-0.366300791570949,-0.314494417200122,-0.0298304871531169,0.351041348675995,-1.61214989860273,0.664614249055779,"woody","climbing","non-aquatic","bisexual","long","outcrossing","biotic","biotic","long","superior","nectar","actinomorphic","dull"
"Viviania_marifolia",0.43355928085105,0.296915853911674,-0.370129232592074,0.0384931216028799,0.410413406723782,-0.530548267484526,-0.374765185864887,"herbaceous","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","abiotic_biotic","long","superior","nectar","actinomorphic","bright"
"Vriesea_carinata",-1.06386227395981,-0.191851995287345,0.959301969461524,0.0384931216028799,0.410413406723783,0.974284243333207,-0.921831719953213,"herbaceous","non-climbing","non-aquatic","bisexual","long","mixed","biotic","abiotic","long","superior","nectar","actinomorphic_zygomorphic","bright"
"Warburgia_ugandensis",1.45719632373774,0.296915853911674,0.234528612152948,0.805278368522632,0.410413406723782,0.375839733116676,2.02693335117107,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","biotic","long","superior","nectar","actinomorphic","bright_dull"
"Wurmbea_biglandulosa",-1.40077577119764,-0.191851995287345,1.04940823367059,0.0384931216028799,0.37479017189511,0.203185443831913,-0.545434047908118,"herbaceous","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","autonomous","short","superior","nectar","actinomorphic","bright"
"Xanthosoma_sagittifolium",0.0328540784407074,-0.366300791570949,1.34067608194502,0.561326006529976,0.410413406723782,0.331799109911103,-0.498325243335511,"herbaceous","non-climbing","non-aquatic","monoecious","long","outcrossing","biotic","autonomous_biotic","long_short","superior","other","actinomorphic","bright"
"Ximenia_americana",0.562557543274467,0.000153612213734111,-0.784439733353737,0.470324178418419,0.11949032228962,-0.0651932809305539,1.47242005209885,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","abiotic_biotic","long","superior","nectar_pollen","actinomorphic","bright_dull"
"Zea_mays",0.313523917474677,-0.855068640769968,-0.784439733353737,-1.61060131658324,-0.340643127580738,-0.476756781356612,1.16779768007084,"herbaceous","non-climbing","non-aquatic","monoecious","short","outcrossing","abiotic","biotic","long","superior","none","actinomorphic","dull"
"Zelkova_serrata",1.59836546534908,-0.0443576396278283,-0.784439733353737,-0.570138569082411,0.0690240729489999,-0.313570193907975,0.357365089445885,"woody","non-climbing","non-aquatic","bisexual_monoecious","long","outcrossing","abiotic","abiotic","long","superior","none","actinomorphic","dull"
"Zostera_marina",-0.574043271343317,-1.906242153714,-0.784439733353737,-0.570138569082411,-0.652346432331627,-0.663637791147085,-0.134444969943238,"herbaceous","non-climbing","aquatic","monoecious","long","mixed","abiotic","abiotic","long","superior","none","actinomorphic","dull"
